reason,dapp_sector,name,dapp_category,volume_per_user,robust_z,governance_type,token_type,users,volume,research_comments_excerpt,tx_per_user,tvl_to_mcap
high_tx_per_user (sector=marketplaces),marketplaces,XPmarket,DEX,,5.36374006132367,TEAM_CONTROLLED,UTILITY,4740,35185522.64,XRPL analytics/DEX front-end with project-issued token; no binding DAO docs; platform rules set by company.,45.20253164556962,
high_tx_per_user (sector=marketplaces),marketplaces,NeftyBlocks,NFT marketplace,,6.975006185261471,SNAPSHOT_OFFCHAIN,UTILITY,3343,35759.35,NEFTY token adds staking/voting; marketplace infra and policies remain company-run → semi,56.92760993119952,
high_tx_per_user (sector=marketplaces),marketplaces,Moongate,NFT marketplace,,4.331213473521154,SNAPSHOT_OFFCHAIN,UTILITY,1559,0.0,Litepaper outlines MoonDAO with $MGT staking/votes; team operates product → semi.,37.68890314304041,
high_tx_per_user (sector=other),other,ChainOpera AI,Infrastructure,,5.746607486494151,SNAPSHOT_OFFCHAIN,,162072,88807.5,Whitepaper describes DAO voting via staked tokens; execution still team-led at present,15.880386494891159,
high_tx_per_user (sector=other),other,Exorde,DAO Tooling,,399.7644001782195,HYBRID,UTILITY,93982,0.0,Decentralized data collection network; governance blends token incentives with node/operator mechanisms; foundation/team still coordinates execution and upgrades.,906.80849524377,
high_tx_per_user (sector=other),other,CUDIS,Social Network,,14.814364521635351,TEAM_CONTROLLED,UTILITY,8371,2277.11,Wearables/health token project with token utility; no binding on-chain governance disclosed.,36.38382511050054,
high_tx_per_user (sector=other),other,Mint Club,SocialFi,,4.2799078583362045,TEAM_CONTROLLED,UTILITY,6385,6087676.78,Built under HUNT; token/issuance documented but no binding DAO—team steers roadmap → partially decentralized via on-chain mechanics only,12.563978073610024,
high_tx_per_user (sector=other),other,MiL.k,NFT Gaming,,19.006081090170753,TEAM_CONTROLLED,UTILITY,5531,0.0,Loyalty/points platform run by company; token utility but no public DAO controlling ops,45.86186946302658,
high_tx_per_user (sector=other),other,WORLD3,NFT Gaming,,11.997037438678625,SNAPSHOT_OFFCHAIN,REWARD,4308,2011.92,WORLD3 uses $WAI for participation/governance; execution still team-led → semi,30.01346332404828,
high_tx_per_user (sector=social),social,OpenChat,SocialFi,,54.531781363426624,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,5971,0.0,SNS DAO with CHAT token governs canisters and treasury on-chain → community-owned service,321.46039189415507,
high_tx_per_user (sector=social),social,XO,Social Network,,16.70517901737229,TEAM_CONTROLLED,REWARD,4917,0.0,Social “friend-making” app rewarding activity with $XOXO; governance (if any) is not evidenced as binding or DAO-owned—product remains centrally operated.,102.87756762253406,
high_tx_per_user (sector=social),social,SOMESING,SocialFi,,39.567576859132885,NONE,UTILITY,1822,0.32,K-pop karaoke app on Klaytn with SSX token; no public governance process—company controls product,234.98902305159166,
high_tx_per_user (sector=social),social,FanX Protocol,Payments/RWA,,9.726877295580428,TEAM_CONTROLLED,,1459,13815235.47,nan,62.553118574366,
high_tx_per_user (sector=social),social,Hanafuda,NFT Gaming,,31.759356993373427,TEAM_CONTROLLED,UTILITY,1220,588.04,Hana Network’s Hanafuda game: platform and rules set by team; no public DAO → centralized.,189.86885245901638,
extreme_tvl_to_mcap (sector=collectibles),collectibles,SpaceFi,DEX,,0.0,SNAPSHOT_OFFCHAIN,UTILITY,1495,162572.35,"SPACE is governance/utility; proposals possible, execution by core team → semi",,0.11089774920974811
extreme_tvl_to_mcap (sector=defi),defi,Pendle,Derivatives,,9.618880376306528,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,270925,6850801607.0,ePENDLE on-chain governance with timelock; core immutable components; broad tokenholder control → decentralized,,34.60088025773531
extreme_tvl_to_mcap (sector=defi),defi,ZeroLend,Lending,,5.8352368970984125,SNAPSHOT_OFFCHAIN,UTILITY,14689,32641133.41,“Zero Governance” staking and token suggest advisory votes; execution remains with core team,,21.882279547769436
extreme_tvl_to_mcap (sector=defi),defi,Maple,Lending,,2414.932120085236,SNAPSHOT_OFFCHAIN,UTILITY,12797,34295487227.0,Maple DAO governs via Snapshot/stSYRUP; Maple Foundation stewards execution,,8119.9870553460405
extreme_tvl_to_mcap (sector=defi),defi,KernelDAO,DAO Tooling,,14.773982033394438,SNAPSHOT_OFFCHAIN,UTILITY,8154,495370198.8,Snapshot process for KERNEL token; DAO stewards treasury/services; execution via DAO multisig,,51.929595279666216
extreme_tvl_to_mcap (sector=defi),defi,EigenLayer,DAO Tooling,,12.66859487252393,MULTISIG_WITH_COMMUNITY_INPUT,UTILITY,7386,344380.32,Governance currently via foundation-controlled multisigs with community input; roadmap to EigenGov,,44.85240135636216
extreme_tvl_to_mcap (sector=defi),defi,LIDO,Derivatives,,11.802779149778795,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,7106,514147765.6,Lido DAO uses Snapshot + Aragon on-chain votes; execution plus key ops via DAO/foundation multisigs,,41.941988542227094
extreme_tvl_to_mcap (sector=defi),defi,Nostra,Lending,,4.030685455168195,SNAPSHOT_OFFCHAIN,UTILITY,4834,119941298.3,NSTR token grants governance voting; company operates super-app/infra today,,15.816335603360818
extreme_tvl_to_mcap (sector=exchanges),exchanges,QuickSwap,DEX,,11.146938686460432,SNAPSHOT_OFFCHAIN,UTILITY,316853,1614665723.0,"Snapshot-based token voting; execution via team/multisig; protocol on Polygon with upgrade controls → semi (community votes, team executes)",,54.693357823995505
extreme_tvl_to_mcap (sector=exchanges),exchanges,ApeBond,DEX,,7.698638318270312,SNAPSHOT_OFFCHAIN,UTILITY,13957,241980531.2,Community votes (historically BANANA/GNANA → ABOND) via forum/Snapshot; team or multisig executes,,39.14490274815961
extreme_tvl_to_mcap (sector=exchanges),exchanges,BabySwap,DEX,,1611.6087749693165,SNAPSHOT_OFFCHAIN,UTILITY,4250,815305.62,BABY token + community features; team/multisig executes; AMM contracts non-custodial → semi,,7271.207670669321
extreme_tvl_to_mcap (sector=gambling),gambling,Overtime,Casino,,0.0,MULTISIG_WITH_COMMUNITY_INPUT,UTILITY,32296,24754606.67,Governed under Thales DAO/Council; community proposals with council execution; later introduced OVER token → semi.,,0.09481520340791862
extreme_tvl_to_mcap (sector=games),games,DeFi Kingdoms,DEX,,0.0,SNAPSHOT_OFFCHAIN,REWARD,10225,385554.9,JEWEL holders vote via Snapshot (cJEWEL/sJEWEL); team executes game ops and upgrades → semi,,0.15214266813195162
extreme_tvl_to_mcap (sector=marketplaces),marketplaces,NFTX,DEX,,0.0,ONCHAIN_TOKEN_GOVERNANCE,GOVERNANCE,410,1114891.98,NFTX tokenholders govern via DAO (Aragon) controlling upgradeable proxy; protocol non-custodial.,,3.189337021453098
extreme_tvl_to_mcap (sector=other),other,MorpheusAI,DAO Tooling,,0.0,TEAM_CONTROLLED,UTILITY,208,426360.88,"MOR token powers a P2P AI network; docs mention ecosystem and token, but no binding community governance",,2.887321824348567
extreme_tvl_to_mcap (sector=social),social,The Arena,SocialFi,,0.0,SNAPSHOT_OFFCHAIN,GOVERNANCE,42042,8657497.77,SocialFi app with $ARENA token and airdrop; governance voting exists but execution/bylaws handled by team,,0.30940180969021674
